OSEBuildingID,DataYear,BuildingType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions
756,2016,NonResidential,601 Pine St,DOWNTOWN,1929,1.0,4,78920,0,78920,Retail Store,80.0,8303666.5,0.0,7177346.0,1126320.0,109.85
393,2016,NonResidential,500 Yale,LAKE UNION,2009,1.0,5,141131,69710,71421,Parking,,3085814.0,0.0,3085813.0,0.0,21.51
491,2016,NonResidential,South Tower,MAGNOLIA / QUEEN ANNE,1970,1.0,5,87178,20416,66762,Office,86.0,3705629.0,0.0,3493093.0,0.0,24.35
106,2016,NonResidential,Armory,MAGNOLIA / QUEEN ANNE,1938,1.0,5,396085,0,396085,Other,,21257836.0,9763690.0,7252325.0,0.0,804.2
616,2016,NonResidential,(ID616) Court in the Square,DOWNTOWN,1907,1.0,7,160580,0,160580,Office,98.0,4501784.0,347207.9063,3014081.0,974898.0,99.59
619,2016,NonResidential,King Street Station,DOWNTOWN,1906,1.0,3,67755,0,67755,Other,,2031594.375,0.0,1904480.0,0.0,13.28
34348,2016,NonResidential,Pike Plaza,DOWNTOWN,1991,1.0,3,103000,0,103000,Retail Store,89.0,5390147.5,0.0,4243144.0,971477.0,81.18
566,2016,NonResidential,Pike St,CENTRAL,1926,1.0,3,80004,0,80004,Other,,12232124.0,0.0,12232122.0,0.0,85.28
330,2016,NonResidential,Lloyd building,DOWNTOWN,1926,1.0,10,63409,7757,55652,Office,90.0,3826622.5,2086424.75,1357845.0,0.0,170.51
626,2016,NonResidential,Warehouse 1,GREATER DUWAMISH,1954,1.0,1,78814,0,78814,Non-Refrigerated Warehouse,69.0,911161.3125,0.0,635127.0,226846.0,16.48
611,2016,NonResidential,Westland Building,DOWNTOWN,1907,1.0,6,73260,0,73260,Office,82.0,3020795.0,0.0,2853189.0,0.0,19.89
21380,2016,NonResidential,System Operations Center,Ballard,1993,1.0,1,27744,0,27744,Office,,5355753.0,0.0,5355752.0,0.0,37.34
19747,2016,NonResidential,First and Cedar Building,DOWNTOWN,1974,1.0,5,61825,13320,48505,Office,59.0,4673727.5,0.0,1915699.0,2407174.0,141.2
281,2016,NonResidential,University HTS Grade School,NORTHEAST,1928,1.0,2,55653,0,55653,K-12 School,98.0,1597907.25,0.0,6138.0,1371489.0,72.88
50031,2016,NonResidential,Dexter Station,MAGNOLIA / QUEEN ANNE,2015,1.0,10,513816,0,513816,Office,,18760766.0,0.0,16953109.0,1807655.0,214.19
27303,2016,NonResidential,EMERSON,North,1948,1.0,2,47237,0,47237,Other,,5996179.5,0.0,5981430.0,0.0,41.7
712,2016,NonResidential,51 University,DOWNTOWN,1918,1.0,6,108245,14690,93555,Office,,4682152.5,266262.0,4248918.0,0.0,50.17
24780,2016,NonResidential,McKinstry SEA - 210 S Hudson Innovation Center,GREATER DUWAMISH,2009,1.0,3,127065,84710,42355,Parking,,3363692.75,0.0,3245111.0,0.0,22.62
24356,2016,NonResidential,1550 4th Ave S,GREATER DUWAMISH,1979,1.0,2,47368,0,47368,Office,99.0,1033962.125,0.0,1042653.0,0.0,7.27
24640,2016,NonResidential,Westwood Village - Building F,DELRIDGE,2005,1.0,1,26208,0,26208,Retail Store,79.0,1761050.125,0.0,1036767.0,572117.0,37.61
25001,2016,NonResidential,Econo Mini Storage,NORTHEAST,1947,1.0,3,22522,0,22522,Self-Storage Facility,,630412.625,0.0,136609.0,424865.0,23.52
19730,2016,NonResidential,Brick Building,NORTHWEST,1917,1.0,2,28072,0,28072,Social/Meeting Hall,,1587238.0,0.0,192436.0,1170087.0,63.48
638,2016,NonResidential,West Coast Building,GREATER DUWAMISH,1926,1.0,7,144050,0,144050,Non-Refrigerated Warehouse,26.0,4347677.0,0.0,2389825.0,1539546.0,98.43
23762,2016,NonResidential,Hillcrest Presbyterian Church,SOUTHWEST,1977,1.0,1,35844,0,35844,Worship Facility,14.0,866126.375,0.0,866126.0,0.0,6.04
20868,2016,NonResidential,Stone 34,LAKE UNION,2013,1.0,5,206126,79284,126842,Office,98.0,4515744.5,0.0,3601473.0,887828.0,72.26
19477,2016,NonResidential,SeaTac Marine Services,GREATER DUWAMISH,1976,1.0,1,44100,0,44100,Non-Refrigerated Warehouse,1.0,1692054.125,0.0,1618916.0,0.0,11.29
540,2016,NonResidential,NWCP-SEA Bldg K,GREATER DUWAMISH,1966,1.0,1,22780,0,22780,Non-Refrigerated Warehouse,33.0,402051.3125,0.0,402051.0,0.0,2.8
24712,2016,NonResidential,Fobes Building - 562,DOWNTOWN,1909,1.0,7,36000,0,36000,Office,40.0,1682454.875,0.0,1682455.0,0.0,11.73
49802,2016,NonResidential,Hotel Ballard,BALLARD,2013,1.0,4,62381,22948,39433,Hotel,62.0,3497215.5,0.0,3497215.0,0.0,24.38
248,2016,NonResidential,SCL SSC Building B,GREATER DUWAMISH,1965,1.0,2,58640,0,58640,Non-Refrigerated Warehouse,,4327563.5,0.0,3928695.0,0.0,27.39
21095,2016,NonResidential,Belltown Self Storage,DOWNTOWN,1928,1.0,6,46580,0,46580,Self-Storage Facility,,778702.125,0.0,710275.0,0.0,4.95
21443,2016,NonResidential,219 Terry Building,LAKE UNION,1928,1.0,3,41466,6062,35404,Office,1.0,9228577.0,0.0,5506689.0,3683752.0,234.03
26883,2016,NonResidential,Washington Hall,CENTRAL,1908,1.0,3,25864,0,25864,Social/Meeting Hall,,1028277.313,0.0,433559.0,594718.0,34.61
22936,2016,NonResidential,Seattle Asian Art Museum,EAST,1932,1.0,1,33087,0,33087,Other - Entertainment/Public Assembly,,3944599.75,0.0,1443141.0,2105717.0,121.9
848,2016,NonResidential,#4706 Bitterlake,NORTHWEST,1995,1.0,1,101830,0,101830,Retail Store,60.0,11474490.0,0.0,5935365.0,4777640.0,295.12
24714,2016,NonResidential,Great Floors,GREATER DUWAMISH,1938,1.0,2,41276,0,41276,Non-Refrigerated Warehouse,,2880753.0,0.0,786001.0,1716080.0,96.62
753,2016,NonResidential,WestinBuilding,DOWNTOWN,1981,1.0,33,429405,0,429405,Data Center,98.0,274725984.0,0.0,274532495.0,149672.0,1921.82
25268,2016,NonResidential,(ID25268) LANDMARK BUILDING,NORTH,1980,1.0,4,23022,0,23022,Office,78.0,1075427.75,0.0,865244.0,161987.0,14.64
144,2016,NonResidential,Alexis Hotel,DOWNTOWN,1904,1.0,5,190980,0,190980,Hotel,98.0,6505995.0,0.0,4402910.0,2103084.0,142.39
21097,2016,NonResidential,BERGMAN'S LUGGAGE,DOWNTOWN,1916,1.0,2,25920,0,25920,Retail Store,5.0,478690.0938,0.0,478690.0,0.0,3.34
25522,2016,NonResidential,YouthCare,NORTHEAST,1997,1.0,4,32282,6985,25297,Multifamily Housing,,1500695.375,0.0,851657.0,540057.0,34.62
642,2016,NonResidential,99/55 South Spokane St. Whse,GREATER DUWAMISH,1926,1.0,1,99084,0,99084,Non-Refrigerated Warehouse,83.0,1838287.25,0.0,795088.0,823022.0,49.25
22332,2016,NonResidential,Ballard Square,BALLARD,1928,1.0,2,30000,0,30000,Strip Mall,,1115775.5,0.0,975561.0,119380.0,13.14
416,2016,NonResidential,Chromer Building,DOWNTOWN,1906,1.0,4,63540,0,63540,Office,72.0,3564626.75,0.0,2428286.0,1090173.0,74.83
26883,2016,NonResidential,Washington Hall,CENTRAL,1908,1.0,3,25864,0,25864,Social/Meeting Hall,,1028277.313,0.0,433559.0,594718.0,34.61
586,2016,NonResidential,"SEATTLE, WA-0106",NORTH,1965,1.0,2,168619,0,168619,Retail Store,78.0,6718441.0,0.0,5456882.0,998946.0,91.1
11,2016,NonResidential,Paramount Theatre,DOWNTOWN,1926,1.0,8,102761,0,102761,Other - Entertainment/Public Assembly,,7067881.5,2276286.5,3636655.0,385189.0,221.51
771,2016,NonResidential,Hoge Building,DOWNTOWN,1911,1.0,17,116640,0,116640,Office,75.0,7066534.5,1736650.625,5021914.0,0.0,169.06
21315,2016,NonResidential,1518 Fifith Ave,DOWNTOWN,1903,1.0,3,57720,0,57720,Office,,24105.5,0.0,24105.0,0.0,0.17
339,2016,NonResidential,Broderick Building,DOWNTOWN,1900,1.0,7,89550,0,89550,Office,85.0,4135330.5,348386.8125,3554872.0,0.0,51.67
24781,2016,NonResidential,Grainger Branch 756,GREATER DUWAMISH,1964,1.0,1,37247,0,37247,Retail Store,69.0,1988034.875,0.0,747998.0,1000646.0,58.36
755,2016,NonResidential,Medical Dental Building,DOWNTOWN,1925,1.0,18,363934,28870,335064,Medical Office,68.0,23128454.0,6090187.5,16002341.0,11981.0,582.28
19910,2016,NonResidential,King Co Public Health,DOWNTOWN,1952,1.0,4,26670,0,26670,Medical Office,51.0,1640803.5,0.0,1553175.0,33.0,10.83
792,2016,NonResidential,McKinstry SEA - 5005 3rd Ave S Office,GREATER DUWAMISH,1950,1.0,1,93610,0,93610,Office,95.0,6612733.0,0.0,3877758.0,2358189.0,152.28
21351,2016,NonResidential,Swedish Alcoa Building,EAST,1962,1.0,2,30855,10285,20570,Medical Office,2.0,3129807.0,0.0,1537788.0,1408968.0,85.55
182,2016,NonResidential,Otto Miller Hall,MAGNOLIA / QUEEN ANNE,1980,1.0,2,52611,0,52611,College/University,,4390158.0,0.0,2479273.0,1637598.0,104.26
494,2016,NonResidential,4225 Roosevelt 2ros4225,NORTHEAST,1988,1.0,4,196749,88405,108344,Medical Office,5.0,19718338.0,0.0,11703547.0,7461566.0,477.87
867,2016,NonResidential,70500847 -- Harvard Market,EAST,1996,1.0,3,119190,0,119190,Supermarket/Grocery Store,71.0,10434333.0,0.0,5813407.0,4264124.0,267.0
20425,2016,NonResidential,Hope Lutheran Church & School,SOUTHWEST,1923,1.0,2,37816,0,37816,Worship Facility,60.0,1565229.75,0.0,682782.0,728523.0,43.45
24250,2016,NonResidential,St. George Parish,GREATER DUWAMISH,1954,1.0,1,20484,0,20484,Worship Facility,69.0,961253.6875,0.0,115043.0,707593.0,38.38
21883,2016,NonResidential,Shoreline,NORTHWEST,1962,1.0,1,22047,0,22047,Worship Facility,100.0,272664.4063,0.0,265775.0,0.0,1.85
19900,2016,NonResidential,3000/3018 Western,DOWNTOWN,1926,0.0,4,49249,0,49249,Laboratory,,33092532.0,0.0,10854749.0,22413661.0,1266.06
651,2016,NonResidential,BMR-530 Fairview Avenue LLC,LAKE UNION,2008,1.0,5,129093,39902,89191,Medical Office,6.0,19892050.0,0.0,11800324.0,7448407.0,477.85
24227,2016,NonResidential,2960 4th Ave S (Old Pacific Industrial Supply),GREATER DUWAMISH,2009,1.0,1,36400,0,36400,Other,,1638043.5,0.0,804194.0,763553.0,46.16
681,2016,NonResidential,1633 Westlake Building,MAGNOLIA / QUEEN ANNE,2000,1.0,4,191146,94892,96254,Office,93.0,5101504.5,0.0,5101504.0,0.0,35.56
23956,2016,NonResidential,St. Catherine School,NORTH,1931,1.0,2,23923,0,23923,K-12 School,69.0,880687.3125,0.0,504519.0,301124.0,19.51
215,2016,NonResidential,Rainier Bottling Plant,GREATER DUWAMISH,1904,1.0,4,114297,0,114297,Non-Refrigerated Warehouse,61.0,2415462.5,0.0,912475.0,1187623.0,69.44
21290,2016,NonResidential,Salvation Army NW Div. HQ,MAGNOLIA / QUEEN ANNE,1985,1.0,5,85963,33055,52908,Office,43.0,4480961.0,0.0,4480960.0,0.0,31.24
26154,2016,NonResidential,Queen Anne Evangelical Lutheran Church,MAGNOLIA / QUEEN ANNE,1960,1.0,2,25481,0,25481,Office,92.0,1052797.5,0.0,219291.0,697809.0,38.59
21741,2016,NonResidential,Mirabella Seattle,LAKE UNION,2006,1.0,14,724148,0,724148,Senior Care Community,8.0,39120828.0,0.0,23718388.0,14078694.0,913.07
25371,2016,NonResidential,Epiphany School,CENTRAL,2009,4.0,2,28500,0,28500,K-12 School,92.0,1300765.5,0.0,717507.0,445054.0,28.64
603,2016,NonResidential,1241 Eastlake - Zymogenetics,LAKE UNION,1920,1.0,3,169785,63782,106003,Other,,19419744.0,0.0,13249663.0,5905752.0,406.02
209,2016,NonResidential,Madison Self Storage,EAST,1910,1.0,5,84870,0,84870,Self-Storage Facility,,1617801.25,0.0,482635.0,898955.0,51.11
27922,2016,NonResidential,Seattle Temple,CENTRAL,1951,1.0,2,36825,0,36825,K-12 School,,1892122.25,0.0,911763.0,843310.0,51.14
21182,2016,NonResidential,Canal Place - 130 Building,MAGNOLIA / QUEEN ANNE,1980,1.0,3,34545,0,34545,Office,29.0,2313978.75,0.0,2313979.0,0.0,16.13
24822,2016,NonResidential,1943 First Avenue,GREATER DUWAMISH,1910,0.0,3,49052,0,49052,Office,96.0,1441445.625,0.0,1441445.0,0.0,10.05
22165,2016,NonResidential,(ID22165) MICHIGAN STREET BUILDINGS,GREATER DUWAMISH,1961,1.0,1,41895,0,41895,Non-Refrigerated Warehouse,,1343671.0,0.0,886222.0,356089.0,25.09
418,2016,NonResidential,Harold Poll Building,DOWNTOWN,1910,1.0,5,79920,0,79920,Office,,2977095.25,0.0,3009464.0,0.0,20.98
765,2016,NonResidential,Seattle Tower,DOWNTOWN,1929,1.0,27,216571,13320,203251,Office,62.0,17352520.0,7413886.0,8704772.0,127447.0,639.72
20369,2016,NonResidential,Emerald Landing I,LAKE UNION,2012,1.0,2,84116,26497,57619,Office,68.0,2641681.75,0.0,2605669.0,36012.0,20.08
23975,2016,NonResidential,Airport Way Ctr - Bldg D,GREATER DUWAMISH,1985,1.0,1,22803,0,22803,Non-Refrigerated Warehouse,78.0,859387.1875,0.0,413650.0,350444.0,21.5
449,2016,NonResidential,1551 Eastlake,LAKE UNION,1962,1.0,3,158600,38400,120200,Office,19.0,18471858.0,0.0,15941028.0,2368120.0,236.9
801,2016,NonResidential,NORTH BLDG,NORTHEAST,2002,1.0,6,361398,272900,88498,Parking,,9158207.0,0.0,7663584.0,1251938.0,119.92
20323,2016,NonResidential,Chancery Place Apartments,EAST,1982,0.0,15,115775,31535,84240,Residence Hall/Dormitory,94.0,3042217.25,0.0,2882489.0,0.0,20.09
21794,2016,NonResidential,Peyton,EAST,1968,1.0,5,43594,0,43594,K-12 School,38.0,2699616.0,0.0,1264732.0,1213313.0,73.26
19621,2016,NonResidential,(ID19621) BALLARD ELKS,BALLARD,1978,1.0,2,28492,0,28492,Office,12.0,2000228.875,0.0,1363957.0,532342.0,37.78
268,2016,NonResidential,Swedish Cherry Hill,CENTRAL,1990,6.0,5,597519,0,597519,Hospital (General Medical & Surgical),34.0,147299056.0,0.0,58754927.0,84668094.0,4906.33
49778,2016,NonResidential,Center for Spiritual Living,NORTHEAST,2008,1.0,2,70292,0,70292,Worship Facility,37.0,2145036.25,0.0,977731.0,956080.0,57.59
25553,2016,NonResidential,J & M HOTEL BUILDING (ID25553),DOWNTOWN,1900,1.0,3,25450,0,25450,Hotel,99.0,492844.5938,0.0,503745.0,0.0,3.51
530,2016,NonResidential,Magnum Building,BALLARD,1941,1.0,2,63240,0,63240,Non-Refrigerated Warehouse,100.0,272913.6875,0.0,85409.0,142158.0,8.15
21095,2016,NonResidential,Belltown Self Storage,DOWNTOWN,1928,1.0,6,46580,0,46580,Self-Storage Facility,,778702.125,0.0,710275.0,0.0,4.95
25955,2016,NonResidential,Seattle Tennis Club,EAST,1928,1.0,3,71280,0,71280,Other - Recreation,,23204450.0,0.0,7528486.0,15239341.0,861.85
20440,2016,NonResidential,SK Food Group,SOUTHWEST,1981,1.0,3,43387,0,43387,Office,60.0,2695090.5,0.0,2352594.0,334171.0,34.15
371,2016,NonResidential,METROPOLITAN PARK NORTH (ID371),DOWNTOWN,2000,1.0,11,381381,195621,185760,Parking,94.0,9944328.0,0.0,9671822.0,93954.0,72.42
25540,2016,NonResidential,Pioneer Square Hotel,DOWNTOWN,1914,1.0,4,45500,0,45500,Hotel,77.0,2934339.25,941139.6875,1069553.0,788902.0,122.0
20525,2016,NonResidential,"Kusak Cut Glass Works, Inc.",GREATER DUWAMISH,1954,1.0,1,23236,0,23236,Distribution Center,,484136.8125,0.0,217294.0,216577.0,13.02
26667,2016,NonResidential,Hillel Foundation,NORTHEAST,2004,1.0,2,21075,0,21075,Social/Meeting Hall,,1715969.625,0.0,652060.0,928977.0,53.88
102,2016,NonResidential,Residence Inn Seattle - Lake Union,LAKE UNION,1990,1.0,7,282863,44766,238097,Hotel,37.0,20194606.0,0.0,10980652.0,8478651.0,526.85
751,2016,NonResidential,Blanchard Plaza (CoS Energy Reporting),DOWNTOWN,1983,1.0,15,378002,116280,261722,Office,85.0,18235512.0,0.0,15083312.0,2667680.0,246.83
49980,2016,NonResidential,Mercer Hall,NORTHEAST,1970,1.0,0,89392,0,89392,Residence Hall/Dormitory,16.0,7483350.0,0.0,6960904.0,0.0,48.53
813,2016,NonResidential,3546 W Marginal Way SW,Delridge,1966,1.0,1,170632,0,170632,Non-Refrigerated Warehouse,98.0,622185.6875,0.0,602245.0,0.0,4.2
413,2016,NonResidential,(ID413) JOSEPH VANCE BLDG,DOWNTOWN,1929,1.0,14,137350,0,137350,Office,89.0,6825027.0,2258855.25,4107229.0,0.0,202.99
25745,2016,NonResidential,Trinity Parish of Seattle,EAST,1900,1.0,1,48850,0,48850,Worship Facility,,1259282.25,815676.125,239923.0,7881.0,65.05
605,2016,NonResidential,Lake Union Building,LAKE UNION,1970,1.0,7,94002,0,94002,Office,70.0,5662234.0,0.0,5662234.0,0.0,39.47
403,2016,NonResidential,Logan Building,DOWNTOWN,1958,1.0,10,135918,0,135918,Office,91.0,6771618.5,2121203.0,4302353.0,0.0,193.72
26289,2016,NonResidential,Columbia Lutheran Home,Northwest,1961,1.0,2,55974,0,55974,Senior Care Community,98.0,6412428.0,0.0,2657803.0,3477370.0,203.21
21783,2016,NonResidential,(ID21783) 601 SOUTH ALASKA,GREATER DUWAMISH,1989,1.0,1,21101,0,21101,Non-Refrigerated Warehouse,,819493.125,0.0,171716.0,504057.0,27.97
24893,2016,NonResidential,Promenade North 1,CENTRAL,1998,1.0,2,21200,0,21200,Retail Store,15.0,1652954.75,0.0,1676426.0,0.0,11.69
769,2016,NonResidential,United Way of King County,DOWNTOWN,1921,1.0,3,52298,0,52298,Office,89.0,2038746.5,0.0,1968655.0,0.0,13.72
24218,2016,NonResidential,Dutch Boy Building,GREATER DUWAMISH,1952,1.0,1,39600,0,39600,Non-Refrigerated Warehouse,85.0,405050.4063,0.0,405050.0,0.0,2.82
25457,2016,NonResidential,Art Marble 21,MAGNOLIA / QUEEN ANNE,1921,1.0,2,26300,0,26300,Other - Entertainment/Public Assembly,,3711173.0,0.0,1537923.0,1999918.0,116.94
27903,2016,NonResidential,(ID27903) PACIFIC RIM CENTER,DOWNTOWN,2000,1.0,3,54969,0,54969,Retail Store,67.0,3770784.25,0.0,3434704.0,289394.0,39.31
24376,2016,NonResidential,SE Seattle Community Health Center,SOUTHEAST,1990,1.0,2,38352,11082,27270,Medical Office,36.0,2108861.75,0.0,2108861.0,0.0,14.7
27668,2016,NonResidential,Bailey Boushay House,Central,1991,1.0,3,34074,0,34074,Other/Specialty Hospital,,8652913.0,0.0,3603789.0,4918200.0,286.33
700,2016,NonResidential,IUC- Whole Foods Interbay,MAGNOLIA / QUEEN ANNE,2008,1.0,1,57176,0,57176,Supermarket/Grocery Store,31.0,12843856.0,0.0,0.0,0.0,0.0
634,2016,NonResidential,505 FIRST AVE S BLDG (ID634),DOWNTOWN,2009,1.0,7,287853,0,287853,Office,43.0,25567108.0,0.0,25482582.0,84524.0,182.14
20978,2016,NonResidential,Terreno Lucile,GREATER DUWAMISH,1976,1.0,1,47105,0,47105,Manufacturing/Industrial Plant,,10234721.0,0.0,4233850.0,6000871.0,348.22
27162,2016,NonResidential,West Seattle Thriftway,SOUTHWEST,1998,1.0,1,33706,0,33706,Supermarket/Grocery Store,22.0,8992072.0,0.0,5528496.0,3159194.0,206.33
24636,2016,NonResidential,Westwood Village - Building E,DELRIDGE,1990,1.0,1,40265,0,40265,Retail Store,19.0,3766310.0,0.0,3536625.0,203748.0,35.48
403,2016,NonResidential,Logan Building,DOWNTOWN,1958,1.0,10,135918,0,135918,Office,91.0,6771618.5,2121203.0,4302353.0,0.0,193.72
50208,2016,NonResidential,Ballard Pool,BALLARD,1972,1.0,1,12769,0,12769,Other - Recreation,,5370263.5,0.0,1205173.312,3912135.156,216.18
716,2016,NonResidential,Western Building,DOWNTOWN,1910,1.0,6,86204,0,86204,Other,89.0,3350477.0,0.0,2235899.0,1006018.0,69.02
24485,2016,NonResidential,Sand Point Community Church,NORTHEAST,1946,1.0,1,24295,0,24295,Worship Facility,53.0,227074.2969,0.0,216115.0,0.0,1.51
26670,2016,NonResidential,Calvary Christian Assembly,NORTHEAST,1950,1.0,3,46485,0,46485,Worship Facility,83.0,1689227.75,0.0,759192.0,785803.0,47.03
24099,2016,NonResidential,Thermal Supply,GREATER DUWAMISH,1972,1.0,1,31365,0,31365,Other,,678829.8125,0.0,641398.0,11594.0,5.09
24537,2016,NonResidential,Cloverdale Business Park Building B,GREATER DUWAMISH,1979,1.0,1,33320,0,33320,Non-Refrigerated Warehouse,,2499644.75,0.0,1289233.0,1050001.0,64.75
49783,2016,NonResidential,UW Medicine Phase 3.1,LAKE UNION,2013,0.0,8,339591,114010,225581,Laboratory,,42959812.0,0.0,24410204.0,17286256.0,1088.25
597,2016,NonResidential,635 Elliott - South Bldg.,MAGNOLIA / QUEEN ANNE,2009,1.0,4,291176,100176,191000,Office,98.0,6657348.5,0.0,6585119.0,72228.0,49.74
22440,2016,NonResidential,Office Max #560,BALLARD,1996,1.0,1,23500,0,23500,Retail Store,53.0,1149592.0,0.0,1021883.0,116084.0,13.29
21129,2016,NonResidential,Dubliner Building,LAKE UNION,1911,1.0,2,20516,0,20516,Retail Store,98.0,1109483.125,0.0,264984.0,756812.0,42.04
27587,2016,NonResidential,Meridian Center Building,NORTHWEST,1983,1.0,3,24696,6300,18396,Office,87.0,624125.625,0.0,624125.0,0.0,4.35
792,2016,NonResidential,McKinstry SEA - 5005 3rd Ave S Office,GREATER DUWAMISH,1950,1.0,1,93610,0,93610,Office,95.0,6612733.0,0.0,3877758.0,2358189.0,152.28
22579,2016,NonResidential,Century 21 Promotions Inc,MAGNOLIA / QUEEN ANNE,1968,1.0,1,35946,0,35946,Distribution Center,,503210.6875,0.0,300259.0,169240.0,11.08
257,2016,NonResidential,Harbor Island: Warehouse E - DNRP-SWD,GREATER DUWAMISH,1916,0.0,4,79600,0,79600,Non-Refrigerated Warehouse,34.0,2411402.25,0.0,2411402.0,0.0,16.81
482,2016,NonResidential,Westlake Terry - West SEDO,LAKE UNION,2006,1.0,6,303103,109905,193198,Office,97.0,7554767.0,0.0,7147457.0,372009.0,69.59
848,2016,NonResidential,#4706 Bitterlake,NORTHWEST,1995,1.0,1,101830,0,101830,Retail Store,60.0,11474490.0,0.0,5935365.0,4777640.0,295.12
25452,2016,NonResidential,Chandler's Cove - SEDO,LAKE UNION,1988,1.0,2,34639,15402,19237,Restaurant,,15960838.0,0.0,6642344.0,8838336.0,515.71
428,2016,NonResidential,Lenora,DOWNTOWN,1985,1.0,12,193500,38000,155500,Other,,14436982.0,0.0,14436981.0,0.0,100.65
20532,2016,NonResidential,Amy Yee Tennis Center,SOUTHEAST,1977,0.0,1,36070,0,36070,Other - Recreation,,1542945.125,0.0,1441665.0,0.0,10.05
19855,2016,NonResidential,Lowman & Hanford Building,DOWNTOWN,1900,1.0,7,23622,0,23622,Office,100.0,575362.5,0.0,419848.0,132159.0,9.95
577,2016,NonResidential,NorthWay West Building,NORTHWEST,1981,1.0,6,86483,0,86483,Office,56.0,6636482.5,0.0,6361236.0,0.0,44.35
19774,2016,NonResidential,Office Depot,NORTHWEST,1968,1.0,1,48139,0,48139,Retail Store,98.0,959683.125,0.0,468402.0,390834.0,24.02
29552,2016,NonResidential,705 5th Avenue,DOWNTOWN,2000,1.0,11,273185,0,273185,Office,88.0,14709151.0,0.0,14709149.0,0.0,102.54
50223,2016,NonResidential,International district/Chinatown CC,DOWNTOWN,2004,1.0,1,16000,0,16000,Other - Recreation,,1053705.75,0.0,396546.052,553729.9805,32.17
779,2016,NonResidential,Administration Building,DOWNTOWN,1971,1.0,9,224857,0,224857,Office,79.0,16162013.0,4047481.0,11225008.0,0.0,390.67
26154,2016,NonResidential,Queen Anne Evangelical Lutheran Church,MAGNOLIA / QUEEN ANNE,1960,1.0,2,25481,0,25481,Office,92.0,1052797.5,0.0,219291.0,697809.0,38.59
26183,2016,NonResidential,Supply Laundry Building,LAKE UNION,1912,1.0,2,27788,0,27788,Office,73.0,2127889.25,0.0,1659964.0,459842.0,35.99
458,2016,NonResidential,Northgate Exec Center B,NORTH,1974,1.0,5,74880,0,74880,Office,56.0,5531460.0,0.0,5134607.0,0.0,35.8
26611,2016,NonResidential,Rainier Beach Medical & Dental Clinic,SOUTHEAST,2010,1.0,2,25880,0,25880,Medical Office,8.0,1956483.5,0.0,1805820.0,135908.0,19.81
22654,2016,NonResidential,Sanborn Building,BALLARD,1901,1.0,4,23032,0,23032,Office,,1172535.25,0.0,1121537.0,0.0,7.82
19860,2016,NonResidential,Marion 814,DOWNTOWN,1906,1.0,5,26840,0,26840,Office,24.0,1997288.75,0.0,1989287.0,0.0,13.87
702,2016,NonResidential,Hays Elliot,MAGNOLIA / QUEEN ANNE,1937,1.0,2,61929,0,61929,Office,59.0,2421613.25,0.0,1328054.0,874972.0,55.73
19461,2016,NonResidential,University Unitarian Church,NORTHEAST,1957,1.0,2,22220,0,22220,Worship Facility,90.0,891251.5,0.0,208060.0,570296.0,31.74
22165,2016,NonResidential,(ID22165) MICHIGAN STREET BUILDINGS,GREATER DUWAMISH,1961,1.0,1,41895,0,41895,Non-Refrigerated Warehouse,,1343671.0,0.0,886222.0,356089.0,25.09
458,2016,NonResidential,Northgate Exec Center B,NORTH,1974,1.0,5,74880,0,74880,Office,56.0,5531460.0,0.0,5134607.0,0.0,35.8
59,2016,NonResidential,Gibraltar Tower,DOWNTOWN,1910,1.0,8,59400,0,59400,Office,14.0,5242479.5,0.0,5071973.0,0.0,35.36
179,2016,NonResidential,Seattle's Union Gospel Mission - Admin,GREATER DUWAMISH,1958,1.0,1,54765,0,54765,Office,,4503671.5,0.0,3569337.0,684032.0,61.21
27122,2016,NonResidential,Cedar Heights,GREATER DUWAMISH,1951,1.0,2,28032,0,28032,Non-Refrigerated Warehouse,52.0,1539819.875,0.0,510536.0,810529.0,46.61
592,2016,NonResidential,SEATTLE 1ST AVE GAR,GREATER DUWAMISH,2000,1.0,1,53040,41600,11440,Other,,1901429.125,0.0,955967.0,814060.0,49.9
26157,2016,NonResidential,Caroline Kline Galland Home,SOUTHEAST,1967,1.0,1,141297,0,141297,Senior Care Community,76.0,20378838.0,0.0,6797882.0,12625460.0,717.93
24629,2016,NonResidential,Tri-North,GREATER DUWAMISH,1941,1.0,1,48890,0,48890,Non-Refrigerated Warehouse,49.0,2315404.0,0.0,1082370.0,1017846.0,61.6
22834,2016,NonResidential,University Child Development School,NORTHEAST,2004,3.0,2,31343,0,31343,K-12 School,5.0,4277566.0,0.0,1639135.0,2207366.0,128.66
23958,2016,NonResidential,2100 Airport Way LLC,GREATER DUWAMISH,1949,1.0,1,20796,0,20796,Non-Refrigerated Warehouse,,1573106.75,0.0,416703.0,907389.0,51.1
27928,2016,NonResidential,Jewish Family Service,EAST,1958,1.0,3,25834,0,25834,Office,73.0,2223401.5,0.0,1219253.0,857036.0,54.02
26218,2016,NonResidential,Comfort Inn and Suites,NORTHWEST,1990,1.0,4,41704,8584,33120,Hotel,73.0,1974631.125,0.0,969192.0,974707.0,58.52
